,TEAM,PTS_1H,PTS,HOME,EFG_PCT_RANK_LAST50,FTA_RATE_RANK_LAST50,TOV_PCT_RANK_LAST50,OREB_PCT_RANK_LAST50,OPP_EFG_PCT_RANK_LAST50,OPP_FTA_RATE_RANK_LAST50,OPP_TOV_PCT_RANK_LAST50,OPP_OREB_PCT_RANK_LAST50,PTS_1H_AVG,PTS_AVG
1186,HOU,50.0,115.0,0.0,28.0,9.0,11.0,10.0,19.0,15.0,15.0,26.0,55.1,113.58
1187,DAL,54.0,121.0,30.0,11.0,14.0,3.0,26.0,5.0,30.0,20.0,9.0,60.56,118.42
1188,GSW,72.0,123.0,0.0,13.0,25.0,22.0,3.0,24.0,21.0,16.0,1.0,58.62,120.14
1189,SAC,55.0,124.0,30.0,5.0,24.0,16.0,21.0,14.0,24.0,24.0,10.0,60.02,119.1
1190,WAS,57.0,126.0,0.0,23.0,28.0,17.0,30.0,27.0,29.0,28.0,7.0,57.12,114.22
1191,DET,54.0,107.0,30.0,22.0,16.0,28.0,17.0,23.0,22.0,13.0,30.0,54.7,113.32
1192,POR,65.0,114.0,0.0,30.0,17.0,27.0,5.0,26.0,28.0,8.0,27.0,54.2,108.44
1193,IND,60.0,110.0,30.0,1.0,26.0,13.0,19.0,25.0,25.0,4.0,28.0,61.52,123.16
1194,LAL,53.0,94.0,0.0,8.0,5.0,18.0,29.0,10.0,26.0,6.0,25.0,60.78,118.28
1195,PHI,68.0,138.0,30.0,24.0,3.0,1.0,9.0,15.0,1.0,22.0,13.0,59.44,117.22
1196,NOP,55.0,112.0,0.0,12.0,7.0,15.0,8.0,22.0,5.0,27.0,17.0,59.9,117.24
1197,UTA,57.0,114.0,30.0,16.0,12.0,30.0,1.0,11.0,14.0,5.0,4.0,58.38,118.72
1198,DEN,58.0,113.0,0.0,14.0,23.0,8.0,6.0,8.0,8.0,18.0,24.0,58.4,114.44
1199,LAC,56.0,104.0,30.0,9.0,11.0,12.0,15.0,7.0,19.0,26.0,14.0,58.24,117.38
1200,POR,68.0,102.0,0.0,30.0,17.0,27.0,5.0,6.0,10.0,30.0,8.0,54.2,108.44
1201,MIL,52.0,108.0,30.0,3.0,6.0,5.0,27.0,25.0,25.0,4.0,28.0,60.62,122.5
1202,ATL,53.0,103.0,0.0,20.0,10.0,9.0,4.0,2.0,2.0,29.0,11.0,61.8,121.14
1203,BOS,69.0,113.0,30.0,4.0,22.0,4.0,20.0,30.0,9.0,14.0,20.0,62.5,120.5
1204,PHX,64.0,116.0,0.0,6.0,1.0,25.0,11.0,17.0,4.0,19.0,3.0,61.28,118.14
1205,NYK,56.0,113.0,30.0,15.0,13.0,19.0,2.0,9.0,11.0,23.0,22.0,57.4,115.74
1206,CHA,57.0,117.0,0.0,27.0,30.0,21.0,25.0,18.0,27.0,3.0,6.0,51.4,107.36
1207,ORL,61.0,130.0,30.0,18.0,2.0,26.0,7.0,29.0,13.0,12.0,16.0,55.8,112.06
1208,MIN,60.0,119.0,0.0,7.0,4.0,29.0,18.0,16.0,17.0,2.0,23.0,57.5,114.3
1209,MEM,43.0,97.0,30.0,29.0,21.0,24.0,23.0,1.0,20.0,10.0,5.0,52.46,106.66
1210,CHI,55.0,109.0,0.0,19.0,20.0,7.0,14.0,13.0,16.0,25.0,19.0,53.38,112.54
1211,BKN,63.0,118.0,30.0,25.0,27.0,6.0,13.0,20.0,18.0,7.0,15.0,55.16,112.6
1212,TOR,52.0,102.0,0.0,17.0,15.0,10.0,16.0,4.0,12.0,9.0,12.0,56.66,115.14
1213,CLE,42.0,105.0,30.0,10.0,19.0,20.0,12.0,28.0,3.0,17.0,21.0,58.5,115.54
1214,SAS,60.0,120.0,0.0,26.0,29.0,23.0,22.0,7.0,19.0,26.0,14.0,55.66,111.76
1215,DEN,72.0,132.0,30.0,14.0,23.0,8.0,6.0,21.0,7.0,21.0,18.0,58.4,114.44
1216,PHI,65.0,127.0,0.0,24.0,3.0,1.0,9.0,3.0,23.0,1.0,29.0,59.44,117.22
1217,OKC,61.0,123.0,30.0,2.0,18.0,2.0,28.0,10.0,26.0,6.0,25.0,60.36,122.08
1218,MIA,53.0,97.0,0.0,21.0,8.0,14.0,24.0,13.0,16.0,25.0,19.0,56.54,110.88
1219,BKN,63.0,112.0,30.0,25.0,27.0,6.0,13.0,12.0,6.0,11.0,2.0,55.16,112.6
1220,ATL,70.0,136.0,0.0,20.0,10.0,9.0,4.0,23.0,22.0,13.0,30.0,61.8,121.14
1221,WAS,58.0,108.0,30.0,23.0,28.0,17.0,30.0,30.0,9.0,14.0,20.0,57.12,114.22
1222,LAL,70.0,121.0,0.0,8.0,5.0,18.0,29.0,4.0,12.0,9.0,12.0,60.78,118.28
1223,CLE,71.0,115.0,30.0,10.0,19.0,20.0,12.0,15.0,1.0,22.0,13.0,58.5,115.54
1224,NOP,53.0,100.0,0.0,12.0,7.0,15.0,8.0,22.0,5.0,27.0,17.0,59.9,117.24
1225,UTA,43.0,105.0,30.0,16.0,12.0,30.0,1.0,11.0,14.0,5.0,4.0,58.38,118.72
1226,DAL,45.0,88.0,0.0,11.0,14.0,3.0,26.0,8.0,8.0,18.0,24.0,60.56,118.42
1227,LAC,56.0,107.0,30.0,9.0,11.0,12.0,15.0,19.0,15.0,15.0,26.0,58.24,117.38
1228,BOS,56.0,96.0,0.0,4.0,22.0,4.0,20.0,18.0,27.0,3.0,6.0,62.5,120.5
1229,ORL,48.0,113.0,30.0,18.0,2.0,26.0,7.0,2.0,2.0,29.0,11.0,55.8,112.06
1230,PHX,62.0,110.0,0.0,6.0,1.0,25.0,11.0,16.0,17.0,2.0,23.0,61.28,118.14
1231,MEM,49.0,89.0,30.0,29.0,21.0,24.0,23.0,9.0,11.0,23.0,22.0,52.46,106.66
1232,MIA,50.0,98.0,0.0,21.0,8.0,14.0,24.0,17.0,4.0,19.0,3.0,56.54,110.88
1233,NYK,51.0,100.0,30.0,15.0,13.0,19.0,2.0,12.0,6.0,11.0,2.0,57.4,115.74
1234,CHI,48.0,108.0,0.0,19.0,20.0,7.0,14.0,28.0,3.0,17.0,21.0,53.38,112.54
1235,TOR,62.0,121.0,30.0,17.0,15.0,10.0,16.0,20.0,18.0,7.0,15.0,56.66,115.14
1236,DET,63.0,113.0,0.0,22.0,16.0,28.0,17.0,26.0,28.0,8.0,27.0,54.7,113.32
1237,IND,61.0,136.0,30.0,1.0,26.0,13.0,19.0,27.0,29.0,28.0,7.0,61.52,123.16
1238,DEN,43.0,86.0,0.0,14.0,23.0,8.0,6.0,5.0,30.0,20.0,9.0,58.4,114.44
1239,HOU,60.0,105.0,30.0,28.0,9.0,11.0,10.0,7.0,19.0,26.0,14.0,55.1,113.58
1240,WAS,61.0,128.0,0.0,23.0,28.0,17.0,30.0,6.0,10.0,30.0,8.0,57.12,114.22
1241,MIL,60.0,131.0,30.0,3.0,6.0,5.0,27.0,23.0,22.0,13.0,30.0,60.62,122.5
1242,SAC,70.0,124.0,0.0,5.0,24.0,16.0,21.0,1.0,20.0,10.0,5.0,60.02,119.1
1243,MIN,64.0,111.0,30.0,7.0,4.0,29.0,18.0,24.0,21.0,16.0,1.0,57.5,114.3
1244,SAS,55.0,112.0,0.0,26.0,29.0,23.0,22.0,14.0,24.0,24.0,10.0,55.66,111.76
1245,GSW,59.0,118.0,30.0,13.0,25.0,22.0,3.0,21.0,7.0,21.0,18.0,58.62,120.14
1246,NOP,56.0,116.0,0.0,12.0,7.0,15.0,8.0,8.0,8.0,18.0,24.0,59.9,117.24
1247,LAC,55.0,106.0,30.0,9.0,11.0,12.0,15.0,11.0,14.0,5.0,4.0,58.24,117.38
1248,WAS,56.0,114.0,0.0,23.0,28.0,17.0,30.0,29.0,13.0,12.0,16.0,57.12,114.22
1249,CHA,49.0,117.0,30.0,27.0,30.0,21.0,25.0,23.0,22.0,13.0,30.0,51.4,107.36
1250,DEN,62.0,119.0,0.0,14.0,23.0,8.0,6.0,18.0,27.0,3.0,6.0,58.4,114.44
1251,ORL,56.0,124.0,30.0,18.0,2.0,26.0,7.0,7.0,19.0,26.0,14.0,55.8,112.06
1252,BKN,67.0,145.0,0.0,25.0,27.0,6.0,13.0,30.0,9.0,14.0,20.0,55.16,112.6
1253,ATL,77.0,147.0,30.0,20.0,10.0,9.0,4.0,13.0,16.0,25.0,19.0,61.8,121.14
1254,MIL,53.0,116.0,0.0,3.0,6.0,5.0,27.0,2.0,2.0,29.0,11.0,60.62,122.5
1255,BOS,67.0,119.0,30.0,4.0,22.0,4.0,20.0,6.0,10.0,30.0,8.0,62.5,120.5
1256,MIA,69.0,129.0,0.0,21.0,8.0,14.0,24.0,4.0,12.0,9.0,12.0,56.54,110.88
1257,CLE,55.0,96.0,30.0,10.0,19.0,20.0,12.0,12.0,6.0,11.0,2.0,58.5,115.54
1258,TOR,68.0,132.0,0.0,17.0,15.0,10.0,16.0,26.0,28.0,8.0,27.0,56.66,115.14
1259,IND,65.0,131.0,30.0,1.0,26.0,13.0,19.0,28.0,3.0,17.0,21.0,61.52,123.16
1260,MEM,46.0,91.0,0.0,29.0,21.0,24.0,23.0,5.0,30.0,20.0,9.0,52.46,106.66
1261,HOU,45.0,111.0,30.0,28.0,9.0,11.0,10.0,16.0,17.0,2.0,23.0,55.1,113.58
1262,PHI,49.0,99.0,0.0,24.0,3.0,1.0,9.0,1.0,20.0,10.0,5.0,59.44,117.22
1263,MIN,57.0,112.0,30.0,7.0,4.0,29.0,18.0,10.0,26.0,6.0,25.0,57.5,114.3
1264,SAC,50.0,112.0,0.0,5.0,24.0,16.0,21.0,11.0,14.0,5.0,4.0,60.02,119.1
1265,NOP,64.0,117.0,30.0,12.0,7.0,15.0,8.0,24.0,21.0,16.0,1.0,59.9,117.24
1266,CHI,39.0,102.0,0.0,19.0,20.0,7.0,14.0,3.0,23.0,1.0,29.0,53.38,112.54
1267,OKC,50.0,116.0,30.0,2.0,18.0,2.0,28.0,20.0,18.0,7.0,15.0,60.36,122.08
1268,LAC,54.0,109.0,0.0,9.0,11.0,12.0,15.0,21.0,7.0,21.0,18.0,58.24,117.38
1269,SAS,48.0,102.0,30.0,26.0,29.0,23.0,22.0,8.0,8.0,18.0,24.0,55.66,111.76
1270,GSW,47.0,115.0,0.0,13.0,25.0,22.0,3.0,9.0,11.0,23.0,22.0,58.62,120.14
1271,PHX,63.0,123.0,30.0,6.0,1.0,25.0,11.0,14.0,24.0,24.0,10.0,61.28,118.14
1272,UTA,46.0,105.0,0.0,16.0,12.0,30.0,1.0,25.0,25.0,4.0,28.0,58.38,118.72
1273,POR,65.0,121.0,30.0,30.0,17.0,27.0,5.0,22.0,5.0,27.0,17.0,54.2,108.44
1274,DAL,62.0,104.0,0.0,11.0,14.0,3.0,26.0,15.0,1.0,22.0,13.0,60.56,118.42
1275,LAL,46.0,101.0,30.0,8.0,5.0,18.0,29.0,19.0,15.0,15.0,26.0,60.78,118.28
1276,TOR,56.0,107.0,0.0,17.0,15.0,10.0,16.0,18.0,27.0,3.0,6.0,56.66,115.14
1277,ORL,67.0,126.0,30.0,18.0,2.0,26.0,7.0,28.0,3.0,17.0,21.0,55.8,112.06
1278,IND,73.0,157.0,0.0,1.0,26.0,13.0,19.0,30.0,9.0,14.0,20.0,61.52,123.16
1279,ATL,86.0,152.0,30.0,20.0,10.0,9.0,4.0,26.0,28.0,8.0,27.0,61.8,121.14
1280,CLE,65.0,122.0,0.0,10.0,19.0,20.0,12.0,10.0,26.0,6.0,25.0,58.5,115.54
1281,PHI,53.0,119.0,30.0,24.0,3.0,1.0,9.0,4.0,12.0,9.0,12.0,59.44,117.22
1282,POR,51.0,107.0,0.0,30.0,17.0,27.0,5.0,9.0,11.0,23.0,22.0,54.2,108.44
1283,PHX,56.0,120.0,30.0,6.0,1.0,25.0,11.0,25.0,25.0,4.0,28.0,61.28,118.14
1284,UTA,41.0,99.0,0.0,16.0,12.0,30.0,1.0,15.0,1.0,22.0,13.0,58.38,118.72
1285,LAL,62.0,131.0,30.0,8.0,5.0,18.0,29.0,22.0,5.0,27.0,17.0,60.78,118.28
1286,BOS,65.0,118.0,0.0,4.0,22.0,4.0,20.0,29.0,13.0,12.0,16.0,62.5,120.5
1287,CHA,54.0,121.0,30.0,27.0,30.0,21.0,25.0,2.0,2.0,29.0,11.0,51.4,107.36
1288,DEN,56.0,107.0,0.0,14.0,23.0,8.0,6.0,27.0,29.0,28.0,7.0,58.4,114.44
1289,DET,55.0,103.0,30.0,22.0,16.0,28.0,17.0,7.0,19.0,26.0,14.0,54.7,113.32
1290,MIL,70.0,142.0,0.0,3.0,6.0,5.0,27.0,23.0,22.0,13.0,30.0,60.62,122.5
1291,WAS,65.0,129.0,30.0,23.0,28.0,17.0,30.0,6.0,10.0,30.0,8.0,57.12,114.22
1292,MIA,65.0,118.0,0.0,21.0,8.0,14.0,24.0,20.0,18.0,7.0,15.0,56.54,110.88
1293,CHI,53.0,100.0,30.0,19.0,20.0,7.0,14.0,12.0,6.0,11.0,2.0,53.38,112.54
1294,NYK,56.0,100.0,0.0,15.0,13.0,19.0,2.0,1.0,20.0,10.0,5.0,57.4,115.74
1295,MIN,58.0,117.0,30.0,7.0,4.0,29.0,18.0,17.0,4.0,19.0,3.0,57.5,114.3
1296,SAC,53.0,93.0,0.0,5.0,24.0,16.0,21.0,11.0,14.0,5.0,4.0,60.02,119.1
1297,NOP,66.0,129.0,30.0,12.0,7.0,15.0,8.0,24.0,21.0,16.0,1.0,59.9,117.24
1298,LAC,66.0,124.0,0.0,9.0,11.0,12.0,15.0,21.0,7.0,21.0,18.0,58.24,117.38
1299,SAS,55.0,99.0,30.0,26.0,29.0,23.0,22.0,8.0,8.0,18.0,24.0,55.66,111.76
1300,HOU,53.0,116.0,0.0,28.0,9.0,11.0,10.0,14.0,24.0,24.0,10.0,55.1,113.58
1301,GSW,63.0,121.0,30.0,13.0,25.0,22.0,3.0,5.0,30.0,20.0,9.0,58.62,120.14
1302,PHI,61.0,121.0,0.0,24.0,3.0,1.0,9.0,13.0,16.0,25.0,19.0,59.44,117.22
1303,BKN,49.0,99.0,30.0,25.0,27.0,6.0,13.0,10.0,26.0,6.0,25.0,55.16,112.6
1304,DET,45.0,113.0,0.0,22.0,16.0,28.0,17.0,28.0,3.0,17.0,21.0,54.7,113.32
1305,TOR,69.0,142.0,30.0,17.0,15.0,10.0,16.0,27.0,29.0,28.0,7.0,56.66,115.14
1306,ORL,78.0,128.0,0.0,18.0,2.0,26.0,7.0,26.0,28.0,8.0,27.0,55.8,112.06
1307,IND,44.0,116.0,30.0,1.0,26.0,13.0,19.0,18.0,27.0,3.0,6.0,61.52,123.16
1308,DEN,58.0,109.0,0.0,14.0,23.0,8.0,6.0,4.0,12.0,9.0,12.0,58.4,114.44
1309,CLE,66.0,121.0,30.0,10.0,19.0,20.0,12.0,7.0,19.0,26.0,14.0,58.5,115.54
1310,SAC,70.0,129.0,0.0,5.0,24.0,16.0,21.0,19.0,15.0,15.0,26.0,60.02,119.1
1311,DAL,65.0,113.0,30.0,11.0,14.0,3.0,26.0,24.0,21.0,16.0,1.0,60.56,118.42
1312,BOS,56.0,102.0,0.0,4.0,22.0,4.0,20.0,16.0,17.0,2.0,23.0,62.5,120.5
1313,MEM,53.0,100.0,30.0,29.0,21.0,24.0,23.0,2.0,2.0,29.0,11.0,52.46,106.66
1314,PHX,61.0,140.0,0.0,6.0,1.0,25.0,11.0,22.0,5.0,27.0,17.0,61.28,118.14
1315,UTA,56.0,137.0,30.0,16.0,12.0,30.0,1.0,9.0,11.0,23.0,22.0,58.38,118.72
1316,OKC,76.0,134.0,0.0,2.0,18.0,2.0,28.0,25.0,25.0,4.0,28.0,60.36,122.08
1317,POR,43.0,91.0,30.0,30.0,17.0,27.0,5.0,3.0,23.0,1.0,29.0,54.2,108.44
1318,HOU,55.0,104.0,0.0,28.0,9.0,11.0,10.0,15.0,1.0,22.0,13.0,55.1,113.58
1319,LAL,49.0,105.0,30.0,8.0,5.0,18.0,29.0,5.0,30.0,20.0,9.0,60.78,118.28
1320,NYK,61.0,122.0,0.0,15.0,13.0,19.0,2.0,29.0,13.0,12.0,16.0,57.4,115.74
1321,CHA,50.0,108.0,30.0,27.0,30.0,21.0,25.0,17.0,4.0,19.0,3.0,51.4,107.36
1322,MIN,59.0,121.0,0.0,7.0,4.0,29.0,18.0,11.0,14.0,5.0,4.0,57.5,114.3
1323,NOP,64.0,120.0,30.0,12.0,7.0,15.0,8.0,1.0,20.0,10.0,5.0,59.9,117.24
1324,MIA,50.0,97.0,0.0,21.0,8.0,14.0,24.0,20.0,18.0,7.0,15.0,56.54,110.88
1325,CHI,40.0,102.0,30.0,19.0,20.0,7.0,14.0,12.0,6.0,11.0,2.0,53.38,112.54
1326,DAL,58.0,125.0,0.0,11.0,14.0,3.0,26.0,6.0,10.0,30.0,8.0,60.56,118.42
1327,MIL,60.0,132.0,30.0,3.0,6.0,5.0,27.0,19.0,15.0,15.0,26.0,60.62,122.5
1328,MEM,51.0,120.0,0.0,29.0,21.0,24.0,23.0,21.0,7.0,21.0,18.0,52.46,106.66
1329,SAS,68.0,108.0,30.0,26.0,29.0,23.0,22.0,16.0,17.0,2.0,23.0,55.66,111.76
1330,OKC,51.0,130.0,0.0,2.0,18.0,2.0,28.0,14.0,24.0,24.0,10.0,60.36,122.08
1331,GSW,61.0,123.0,30.0,13.0,25.0,22.0,3.0,3.0,23.0,1.0,29.0,58.62,120.14
1332,MIL,59.0,130.0,0.0,3.0,6.0,5.0,27.0,29.0,13.0,12.0,16.0,60.62,122.5
1333,CHA,57.0,99.0,30.0,27.0,30.0,21.0,25.0,6.0,10.0,30.0,8.0,51.4,107.36
1334,NYK,65.0,120.0,0.0,15.0,13.0,19.0,2.0,23.0,22.0,13.0,30.0,57.4,115.74
1335,WAS,54.0,99.0,30.0,23.0,28.0,17.0,30.0,17.0,4.0,19.0,3.0,57.12,114.22
1336,PHI,57.0,126.0,0.0,24.0,3.0,1.0,9.0,30.0,9.0,14.0,20.0,59.44,117.22
1337,ATL,56.0,116.0,30.0,20.0,10.0,9.0,4.0,10.0,26.0,6.0,25.0,61.8,121.14
1338,DET,45.0,100.0,0.0,22.0,16.0,28.0,17.0,4.0,12.0,9.0,12.0,54.7,113.32
1339,CLE,59.0,108.0,30.0,10.0,19.0,20.0,12.0,27.0,29.0,28.0,7.0,58.5,115.54
1340,BOS,65.0,108.0,0.0,4.0,22.0,4.0,20.0,28.0,3.0,17.0,21.0,62.5,120.5
1341,TOR,49.0,105.0,30.0,17.0,15.0,10.0,16.0,2.0,2.0,29.0,11.0,56.66,115.14
1342,SAC,62.0,129.0,0.0,5.0,24.0,16.0,21.0,21.0,7.0,21.0,18.0,60.02,119.1
1343,SAS,62.0,120.0,30.0,26.0,29.0,23.0,22.0,24.0,21.0,16.0,1.0,55.66,111.76
1344,ORL,48.0,103.0,0.0,18.0,2.0,26.0,7.0,20.0,18.0,7.0,15.0,55.8,112.06
1345,CHI,33.0,97.0,30.0,19.0,20.0,7.0,14.0,18.0,27.0,3.0,6.0,53.38,112.54
1346,DEN,53.0,110.0,0.0,14.0,23.0,8.0,6.0,11.0,14.0,5.0,4.0,58.4,114.44
1347,NOP,69.0,115.0,30.0,12.0,7.0,15.0,8.0,7.0,19.0,26.0,14.0,59.9,117.24
1348,PHX,75.0,131.0,0.0,6.0,1.0,25.0,11.0,22.0,5.0,27.0,17.0,61.28,118.14
1349,UTA,75.0,128.0,30.0,16.0,12.0,30.0,1.0,9.0,11.0,23.0,22.0,58.38,118.72
1350,LAL,60.0,107.0,0.0,8.0,5.0,18.0,29.0,25.0,25.0,4.0,28.0,60.78,118.28
1351,POR,50.0,95.0,30.0,30.0,17.0,27.0,5.0,15.0,1.0,22.0,13.0,54.2,108.44
1352,HOU,50.0,100.0,0.0,28.0,9.0,11.0,10.0,8.0,8.0,18.0,24.0,55.1,113.58
1353,LAC,48.0,106.0,30.0,9.0,11.0,12.0,15.0,5.0,30.0,20.0,9.0,58.24,117.38
1354,BKN,52.0,115.0,0.0,25.0,27.0,6.0,13.0,12.0,6.0,11.0,2.0,55.16,112.6
1355,MIA,60.0,122.0,30.0,21.0,8.0,14.0,24.0,13.0,16.0,25.0,19.0,56.54,110.88
1356,OKC,67.0,128.0,0.0,2.0,18.0,2.0,28.0,14.0,24.0,24.0,10.0,60.36,122.08
1357,GSW,60.0,109.0,30.0,13.0,25.0,22.0,3.0,3.0,23.0,1.0,29.0,58.62,120.14
1358,DAL,71.0,130.0,0.0,11.0,14.0,3.0,26.0,23.0,22.0,13.0,30.0,60.56,118.42
1359,WAS,51.0,117.0,30.0,23.0,28.0,17.0,30.0,19.0,15.0,15.0,26.0,57.12,114.22
1360,NYK,57.0,116.0,0.0,15.0,13.0,19.0,2.0,30.0,9.0,14.0,20.0,57.4,115.74
1361,ATL,56.0,114.0,30.0,20.0,10.0,9.0,4.0,17.0,4.0,19.0,3.0,61.8,121.14
1362,BOS,57.0,117.0,0.0,4.0,22.0,4.0,20.0,10.0,26.0,6.0,25.0,62.5,120.5
1363,PHI,58.0,107.0,30.0,24.0,3.0,1.0,9.0,2.0,2.0,29.0,11.0,59.44,117.22
1364,MIL,70.0,128.0,0.0,3.0,6.0,5.0,27.0,28.0,3.0,17.0,21.0,60.62,122.5
1365,TOR,47.0,112.0,30.0,17.0,15.0,10.0,16.0,6.0,10.0,30.0,8.0,56.66,115.14
1366,ORL,50.0,96.0,0.0,18.0,2.0,26.0,7.0,20.0,18.0,7.0,15.0,55.8,112.06
1367,CHI,33.0,94.0,30.0,19.0,20.0,7.0,14.0,18.0,27.0,3.0,6.0,53.38,112.54
1368,MIN,54.0,115.0,0.0,7.0,4.0,29.0,18.0,9.0,11.0,23.0,22.0,57.5,114.3
1369,PHX,76.0,133.0,30.0,6.0,1.0,25.0,11.0,1.0,20.0,10.0,5.0,61.28,118.14
1370,SAC,72.0,125.0,0.0,5.0,24.0,16.0,21.0,15.0,1.0,22.0,13.0,60.02,119.1
1371,LAL,59.0,110.0,30.0,8.0,5.0,18.0,29.0,24.0,21.0,16.0,1.0,60.78,118.28
1372,CLE,55.0,109.0,0.0,10.0,19.0,20.0,12.0,25.0,25.0,4.0,28.0,58.5,115.54
1373,POR,47.0,95.0,30.0,30.0,17.0,27.0,5.0,4.0,12.0,9.0,12.0,54.2,108.44
1374,MIA,57.0,111.0,0.0,21.0,8.0,14.0,24.0,29.0,13.0,12.0,16.0,56.54,110.88
1375,CHA,48.0,105.0,30.0,27.0,30.0,21.0,25.0,12.0,6.0,11.0,2.0,51.4,107.36
1376,ATL,64.0,126.0,0.0,20.0,10.0,9.0,4.0,27.0,29.0,28.0,7.0,61.8,121.14
1377,DET,60.0,120.0,30.0,22.0,16.0,28.0,17.0,30.0,9.0,14.0,20.0,54.7,113.32
1378,IND,63.0,132.0,0.0,1.0,26.0,13.0,19.0,10.0,26.0,6.0,25.0,61.52,123.16
1379,PHI,54.0,126.0,30.0,24.0,3.0,1.0,9.0,26.0,28.0,8.0,27.0,59.44,117.22
1380,ORL,60.0,104.0,0.0,18.0,2.0,26.0,7.0,13.0,16.0,25.0,19.0,55.8,112.06
1381,BKN,57.0,124.0,30.0,25.0,27.0,6.0,13.0,18.0,27.0,3.0,6.0,55.16,112.6
1382,SAS,48.0,87.0,0.0,26.0,29.0,23.0,22.0,3.0,23.0,1.0,29.0,55.66,111.76
1383,OKC,58.0,123.0,30.0,2.0,18.0,2.0,28.0,21.0,7.0,21.0,18.0,60.36,122.08
1384,DAL,54.0,110.0,0.0,11.0,14.0,3.0,26.0,11.0,14.0,5.0,4.0,60.56,118.42
1385,NOP,70.0,131.0,30.0,12.0,7.0,15.0,8.0,19.0,15.0,15.0,26.0,59.9,117.24
1386,POR,58.0,99.0,0.0,30.0,17.0,27.0,5.0,22.0,5.0,27.0,17.0,54.2,108.44
1387,UTA,67.0,115.0,30.0,16.0,12.0,30.0,1.0,25.0,25.0,4.0,28.0,58.38,118.72
1388,LAC,52.0,108.0,0.0,9.0,11.0,12.0,15.0,7.0,19.0,26.0,14.0,58.24,117.38
1389,DEN,60.0,111.0,30.0,14.0,23.0,8.0,6.0,8.0,8.0,18.0,24.0,58.4,114.44
1390,MIN,54.0,104.0,0.0,7.0,4.0,29.0,18.0,14.0,24.0,24.0,10.0,57.5,114.3
1391,GSW,59.0,101.0,30.0,13.0,25.0,22.0,3.0,1.0,20.0,10.0,5.0,58.62,120.14
1392,MEM,51.0,107.0,0.0,29.0,21.0,24.0,23.0,15.0,1.0,22.0,13.0,52.46,106.66
1393,LAL,74.0,134.0,30.0,8.0,5.0,18.0,29.0,16.0,17.0,2.0,23.0,60.78,118.28
1394,NYK,53.0,98.0,0.0,15.0,13.0,19.0,2.0,2.0,2.0,29.0,11.0,57.4,115.74
1395,BOS,52.0,114.0,30.0,4.0,22.0,4.0,20.0,17.0,4.0,19.0,3.0,62.5,120.5
1396,WAS,64.0,107.0,0.0,23.0,28.0,17.0,30.0,28.0,3.0,17.0,21.0,57.12,114.22
1397,TOR,45.0,111.0,30.0,17.0,15.0,10.0,16.0,23.0,22.0,13.0,30.0,56.66,115.14
1398,CHI,49.0,109.0,0.0,19.0,20.0,7.0,14.0,6.0,10.0,30.0,8.0,53.38,112.54
1399,MIL,59.0,118.0,30.0,3.0,6.0,5.0,27.0,20.0,18.0,7.0,15.0,60.62,122.5
1400,CLE,60.0,120.0,0.0,10.0,19.0,20.0,12.0,24.0,21.0,16.0,1.0,58.5,115.54
1401,SAC,68.0,132.0,30.0,5.0,24.0,16.0,21.0,4.0,12.0,9.0,12.0,60.02,119.1
1402,CHA,54.0,107.0,0.0,27.0,30.0,21.0,25.0,17.0,4.0,19.0,3.0,51.4,107.36
1403,NYK,64.0,129.0,30.0,15.0,13.0,19.0,2.0,29.0,13.0,12.0,16.0,57.4,115.74
1404,WAS,41.0,94.0,0.0,23.0,28.0,17.0,30.0,13.0,16.0,25.0,19.0,57.12,114.22
1405,BKN,49.0,102.0,30.0,25.0,27.0,6.0,13.0,23.0,22.0,13.0,30.0,55.16,112.6
1406,MEM,52.0,105.0,0.0,29.0,21.0,24.0,23.0,8.0,8.0,18.0,24.0,52.46,106.66
1407,LAC,45.0,101.0,30.0,9.0,11.0,12.0,15.0,16.0,17.0,2.0,23.0,58.24,117.38
1408,IND,60.0,126.0,0.0,1.0,26.0,13.0,19.0,10.0,26.0,6.0,25.0,61.52,123.16
1409,PHI,69.0,137.0,30.0,24.0,3.0,1.0,9.0,26.0,28.0,8.0,27.0,59.44,117.22
1410,DET,50.0,108.0,0.0,22.0,16.0,28.0,17.0,20.0,18.0,7.0,15.0,54.7,113.32
1411,CHI,55.0,119.0,30.0,19.0,20.0,7.0,14.0,27.0,29.0,28.0,7.0,53.38,112.54
1412,DEN,50.0,104.0,0.0,14.0,23.0,8.0,6.0,5.0,30.0,20.0,9.0,58.4,114.44
1413,HOU,46.0,107.0,30.0,28.0,9.0,11.0,10.0,7.0,19.0,26.0,14.0,55.1,113.58
1414,DAL,67.0,136.0,0.0,11.0,14.0,3.0,26.0,11.0,14.0,5.0,4.0,60.56,118.42
1415,NOP,54.0,124.0,30.0,12.0,7.0,15.0,8.0,19.0,15.0,15.0,26.0,59.9,117.24
1416,MIA,50.0,118.0,0.0,21.0,8.0,14.0,24.0,21.0,7.0,21.0,18.0,56.54,110.88
1417,SAS,53.0,113.0,30.0,26.0,29.0,23.0,22.0,12.0,6.0,11.0,2.0,55.66,111.76
1418,OKC,54.0,111.0,0.0,2.0,18.0,2.0,28.0,9.0,11.0,23.0,22.0,60.36,122.08
1419,PHX,59.0,99.0,30.0,6.0,1.0,25.0,11.0,3.0,23.0,1.0,29.0,61.28,118.14
